,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,,,,
726,43,41,33,47,54,34,27,31,13,1,28,37,28,19,20,31,23,28,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,39,41,32,47,54,34,27,30,11,0,36,37,29,19,20,31,20,25,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,41,40,32,46,54,34,25,31,12,2,34,36,29,19,19,31,21,26,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,34,41,33,47,54,34,25,31,13,2,43,37,28,19,20,31,20,29,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,37,39,33,46,54,34,28,31,14,2,32,35,27,19,20,31,22,26,13,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,39,40,31,46,54,34,27,31,11,0,54,37,29,19,20,31,21,24,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,42,41,33,47,54,34,27,31,11,2,39,36,28,19,20,31,21,30,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,41,40,33,46,54,34,26,29,14,2,31,37,28,18,20,31,19,27,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,32,41,32,47,54,33,29,29,11,2,34,37,27,19,20,31,22,27,12,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,40,41,33,47,54,34,26,33,13,2,31,37,27,19,20,29,22,28,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,38,40,32,46,52,34,25,30,12,2,38,36,28,18,20,31,21,26,15,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,41,40,31,47,54,34,28,31,11,1,43,37,26,19,20,31,21,28,13,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,43,41,33,47,53,34,27,33,9,2,32,36,29,18,20,31,21,27,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,30,38,33,47,54,34,29,31,12,1,29,37,28,19,20,31,20,25,11,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,41,41,32,47,54,34,28,31,12,2,50,35,28,19,20,31,22,31,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,39,41,32,47,54,34,27,31,10,2,39,37,29,19,20,31,21,25,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,27,41,32,46,54,34,27,30,10,2,37,37,28,19,20,31,22,29,11,2,,,,,,,,,,,,,,,,,,,,,,,,,
726,41,41,32,47,54,34,26,30,12,1,33,37,29,19,20,31,21,26,15,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,43,41,31,47,54,34,28,33,15,2,38,37,28,19,20,31,21,29,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,32,41,33,47,54,34,27,29,12,1,36,37,28,18,20,31,21,28,13,2,,,,,,,,,,,,,,,,,,,,,,,,,
726,36,41,32,46,54,33,25,31,10,2,47,37,29,19,20,31,22,28,15,5,,,,,,,,,,,,,,,,,,,,,,,,,
726,53,41,31,47,53,34,27,27,11,2,39,37,29,19,20,31,22,24,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
726,38,41,33,47,54,34,28,29,15,2,40,37,29,19,20,31,21,27,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,34,38,33,47,54,34,29,31,11,1,35,37,28,19,20,31,22,25,13,4,,,,,,,,,,,,,,,,,,,,,,,,,
726,36,41,31,47,54,34,29,29,14,2,30,37,28,19,20,31,22,27,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
726,31,41,31,47,54,34,30,26,10,2,41,37,29,19,20,31,21,29,12,5,,,,,,,,,,,,,,,,,,,,,,,,,
732,36,41,30,48,49,38,29,31,15,2,39,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
732,38,41,29,48,49,38,29,29,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,43,41,30,48,49,38,25,29,12,2,40,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,41,41,29,48,49,38,28,31,14,2,32,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,39,41,29,48,49,38,28,30,13,0,37,34,27,24,18,30,22,26,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,42,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,34,41,30,48,49,38,27,31,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,37,39,30,47,49,38,30,30,16,2,32,32,25,24,18,30,23,27,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,39,40,28,47,49,38,27,34,11,0,54,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,42,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,41,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,28,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,32,41,29,48,49,37,30,30,12,2,34,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,40,41,30,48,49,38,27,33,15,2,31,34,25,24,18,28,24,29,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,38,40,29,47,47,38,27,29,14,2,38,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,41,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,43,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,22,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,41,41,29,48,49,38,29,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,39,41,29,48,49,38,28,31,12,2,39,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,27,41,29,48,48,38,28,30,12,2,37,34,26,24,18,30,23,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
732,41,41,29,48,49,38,29,29,13,1,33,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,43,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,29,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
732,32,41,30,48,49,38,28,31,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
732,36,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
732,53,41,28,48,48,38,28,27,13,2,40,34,27,24,18,30,23,26,12,5,,,,,,,,,,,,,,,,,,,,,,,,,
732,38,41,30,48,49,38,29,30,16,2,40,34,27,24,18,30,22,28,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
732,35,38,30,48,49,38,30,31,13,1,35,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
732,36,41,28,48,49,38,30,30,15,2,30,34,25,24,18,30,24,27,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
732,31,41,28,48,49,38,30,29,10,2,41,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,36,41,30,48,49,38,29,31,15,2,39,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
738,39,41,29,48,49,38,29,29,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,41,30,48,49,38,25,29,12,2,40,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,41,41,29,48,49,38,28,31,14,2,33,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,39,41,29,48,49,38,28,30,13,0,38,34,27,24,18,30,22,26,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,42,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,34,41,30,48,49,38,27,31,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,37,39,30,47,49,38,30,30,16,2,32,32,25,24,18,30,23,27,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,40,40,28,47,49,38,27,34,11,0,54,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,41,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,28,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,33,41,29,48,49,37,30,30,12,2,35,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,40,41,30,48,49,38,27,33,15,2,31,34,25,24,18,28,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,38,40,29,47,47,38,27,29,14,2,38,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,42,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,22,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,42,41,29,48,49,38,29,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,39,41,29,48,49,38,28,31,12,2,39,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,28,41,29,48,48,38,28,30,12,2,37,34,26,24,18,30,22,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
738,41,41,29,48,49,38,29,29,13,1,34,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,43,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
738,32,41,30,48,49,38,28,31,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
738,36,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
738,53,41,28,48,48,38,28,27,13,2,40,34,27,24,18,30,23,26,12,5,,,,,,,,,,,,,,,,,,,,,,,,,
738,39,41,30,48,49,38,29,30,16,2,41,34,27,24,18,30,22,28,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
738,35,38,30,48,49,38,30,31,13,1,35,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
738,36,41,28,48,49,38,30,29,15,2,30,34,25,24,18,30,24,27,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
738,31,41,28,48,49,38,30,29,10,2,41,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,36,41,30,48,49,38,29,31,15,2,41,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
744,39,41,29,48,49,38,29,29,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,43,41,30,48,49,38,25,29,12,2,40,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,41,41,29,48,49,38,28,31,13,2,33,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,39,41,29,48,49,38,28,30,13,0,38,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,42,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,34,41,30,48,49,38,27,30,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,37,39,30,47,49,38,29,30,16,2,32,32,25,24,18,30,23,27,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,41,40,28,47,49,38,27,34,11,0,55,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,43,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,41,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,28,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,33,41,29,48,49,37,30,30,12,2,35,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,40,41,30,48,49,38,27,33,15,2,32,34,25,24,18,28,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,38,40,29,47,47,38,27,29,14,2,38,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
744,42,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,44,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,22,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,42,41,29,48,49,38,28,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,39,41,29,48,49,38,27,31,12,2,39,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,28,41,29,48,48,38,28,30,12,2,37,34,26,24,18,30,22,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
744,42,41,29,48,49,38,29,29,13,1,35,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,43,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
744,32,41,30,48,49,38,28,31,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
744,36,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
744,53,41,28,48,48,38,28,27,13,2,40,34,27,24,18,30,23,26,11,5,,,,,,,,,,,,,,,,,,,,,,,,,
744,39,41,30,48,49,38,29,30,16,2,41,34,27,24,18,30,22,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,36,38,30,48,49,38,30,31,13,1,35,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
744,36,41,28,48,49,38,29,29,15,2,30,34,25,24,18,30,24,27,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
744,31,41,28,48,49,38,30,29,10,2,41,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,36,41,30,48,49,38,29,31,15,2,42,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
750,39,41,29,48,49,38,29,29,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,43,41,30,48,49,38,25,29,12,2,40,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,42,41,29,48,49,38,28,31,13,2,33,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,40,41,29,48,49,38,28,30,13,0,38,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,42,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,34,41,30,48,49,38,27,30,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,37,39,30,47,49,38,29,30,16,2,32,32,25,24,18,30,23,27,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,41,40,28,47,49,38,27,34,11,0,55,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,43,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,41,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,28,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,33,41,29,48,49,37,30,30,12,2,35,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,40,41,30,48,49,38,27,33,15,2,32,34,25,24,18,28,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,38,40,29,47,47,38,27,29,14,2,39,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
750,42,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,45,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,22,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,42,41,29,48,49,38,28,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,39,41,29,48,49,38,27,31,12,2,39,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,28,41,29,48,48,38,28,30,12,2,37,34,26,24,18,30,22,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
750,42,41,29,48,49,38,29,29,13,1,35,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,43,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
750,32,41,30,48,49,38,28,31,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
750,37,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
750,54,41,28,48,48,38,28,27,13,2,40,34,27,24,18,30,23,26,11,5,,,,,,,,,,,,,,,,,,,,,,,,,
750,41,41,30,48,49,38,29,30,16,2,41,34,27,24,18,30,22,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,37,38,30,48,49,38,30,31,12,1,36,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
750,36,41,28,48,49,38,29,29,15,2,30,34,25,24,18,30,24,27,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
750,31,41,28,48,49,38,30,29,10,2,41,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,36,41,30,48,49,38,29,31,15,2,42,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
756,40,41,29,48,49,38,29,28,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,43,41,30,48,49,38,25,29,12,2,41,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,41,29,48,49,38,28,31,13,2,33,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,40,41,29,48,49,38,28,30,13,0,39,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,34,41,30,48,49,38,27,30,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,37,39,30,47,49,38,29,30,16,2,32,32,25,24,18,30,23,27,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,40,28,47,49,38,27,34,11,0,55,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,44,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,41,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,27,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,34,41,29,48,49,37,30,29,12,2,35,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,40,41,30,48,49,38,27,32,15,2,32,34,25,24,18,28,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,38,40,29,47,47,38,27,29,14,2,39,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,45,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,21,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,41,29,48,49,38,28,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,39,41,29,48,49,38,27,31,12,2,40,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,29,41,29,48,48,38,27,30,12,2,37,34,26,24,18,30,22,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
756,42,41,29,48,49,38,29,29,13,1,35,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,44,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
756,32,41,30,48,49,38,28,30,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
756,37,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
756,54,41,28,48,48,38,28,27,13,2,40,34,27,24,18,30,23,26,11,5,,,,,,,,,,,,,,,,,,,,,,,,,
756,41,41,30,48,49,38,29,30,16,2,41,34,27,24,18,30,22,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,37,38,30,48,49,38,30,31,12,1,37,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
756,36,41,28,48,49,38,29,29,15,2,30,34,25,24,18,30,24,25,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
756,31,41,28,48,49,38,30,29,10,2,42,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,36,41,30,48,49,38,29,31,15,2,42,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
762,40,41,29,48,49,38,29,28,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,43,41,30,48,49,38,25,29,12,2,41,34,27,24,18,30,22,29,13,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,41,29,48,49,38,28,31,13,2,33,34,25,24,18,30,22,30,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,43,41,30,48,49,38,27,33,14,1,28,34,26,24,18,30,24,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,41,41,29,48,49,38,28,30,13,0,40,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,43,40,29,47,49,38,27,30,14,2,34,33,27,24,17,30,22,28,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,34,41,30,48,49,38,27,30,14,2,43,34,26,24,18,30,21,30,11,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,37,39,30,47,49,38,29,30,16,2,33,32,25,24,18,30,23,27,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,40,28,47,49,38,27,34,11,0,55,34,27,24,18,30,22,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,44,41,30,48,49,38,28,31,13,2,39,34,26,23,18,30,23,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,40,30,47,49,38,27,30,14,2,31,34,26,23,18,30,21,27,12,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,35,41,29,48,49,37,30,29,12,2,35,34,25,24,18,30,23,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,40,41,30,48,49,38,27,32,15,1,32,34,25,24,18,28,24,28,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,38,40,29,47,47,38,27,29,14,2,39,33,26,23,18,30,23,26,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,40,28,48,49,38,30,31,12,1,43,34,24,24,18,30,22,29,13,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,46,41,30,48,48,38,27,34,11,2,32,33,27,23,18,30,21,29,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,30,38,30,48,49,38,30,31,14,1,29,34,26,24,18,30,22,26,9,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,41,29,48,49,38,28,32,13,2,51,32,26,24,18,30,24,31,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,39,41,29,48,49,38,27,31,12,2,40,34,27,24,18,30,23,25,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,29,41,29,48,48,38,27,30,12,2,37,34,26,24,18,30,22,30,10,4,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,41,29,48,49,38,29,29,13,1,35,34,27,24,18,30,23,26,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,44,41,28,48,49,38,29,33,17,2,38,34,26,24,18,30,23,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
762,32,41,30,48,49,38,28,30,12,1,39,34,26,23,18,30,23,29,10,5,,,,,,,,,,,,,,,,,,,,,,,,,
762,37,41,29,47,49,37,28,29,12,2,47,34,27,24,18,30,24,28,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,54,41,28,48,48,38,28,26,13,2,40,34,27,24,18,30,23,26,11,5,,,,,,,,,,,,,,,,,,,,,,,,,
762,42,41,30,48,49,38,29,30,16,2,41,34,27,24,18,30,22,28,11,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,37,38,30,48,49,38,30,31,11,1,38,34,26,24,18,30,24,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
762,36,41,28,48,49,38,29,29,15,2,30,34,25,24,18,30,24,25,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
762,31,41,28,48,49,38,30,29,10,2,43,34,27,24,18,30,23,29,12,6,,,,,,,,,,,,,,,,,,,,,,,,,
768,36,41,30,48,49,38,29,31,15,2,42,34,25,24,18,30,24,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,
768,40,41,29,48,49,38,29,28,14,2,37,34,26,24,18,30,22,30,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
